Epoch	TrainError	TrainCCR	TestCCR
200 0.159867 51.7778 51.6667
201 0.15979 52.1111 51.6667
202 0.159722 51.3333 51.6667
203 0.159669 52.2222 51.6667
204 0.159659 51.2222 52.6667
205 0.15968 52.6667 51.6667
206 0.15983 51 53
207 0.159866 52.3333 51.3333
208 0.160066 50.1111 53
209 0.159924 52 51.3333
210 0.159935 50.3333 53.3333
211 0.15962 52.1111 52.3333
212 0.159531 50.7778 53.6667
213 0.15917 51.6667 52.6667
214 0.159037 50.6667 53.6667
215 0.158719 51.5556 52.6667
216 0.158593 50.8889 54
217 0.158408 52.1111 52.6667
218 0.158361 50.7778 54
219 0.158234 52 52.6667
220 0.15822 50.7778 54
221 0.158105 52.1111 52.6667
222 0.15811 50.4444 54
223 0.157987 52.2222 53
224 0.157998 50.3333 54
225 0.157859 52.3333 53
226 0.157866 50.3333 54
227 0.157715 52.5556 54.3333
228 0.157713 50.1111 54.3333
229 0.157563 52.5556 54.6667
230 0.157551 50.2222 54.3333
231 0.157406 52.4444 54.6667
232 0.157387 50.6667 54.3333
233 0.157248 52.8889 54.6667
234 0.157226 51 54.6667
235 0.157092 52.8889 54.6667
236 0.157083 51 54.6667
237 0.156956 52.7778 54.3333
238 0.156997 51.2222 53.6667
239 0.156868 52.6667 54.3333
240 0.156981 50.3333 54
241 0.156815 52.6667 54.3333
242 0.156974 50.2222 54
243 0.156751 52.6667 54.6667
244 0.156906 50.1111 54
245 0.156652 52.8889 54.6667
246 0.156772 50.1111 54
247 0.156521 52.8889 54.6667
248 0.156602 50.1111 54
249 0.156373 53.1111 54.6667
250 0.156425 50.1111 54
251 0.156224 53.1111 54.6667
252 0.156258 49.8889 54
253 0.156082 53 55
254 0.156107 50.1111 54
255 0.155951 53 55
256 0.15597 50.5556 54
257 0.155825 53.2222 55.3333
258 0.155842 50.5556 54.3333
259 0.1557 53.3333 55.3333
260 0.155719 50.8889 54.3333
261 0.155576 53.4444 55.3333
262 0.155615 50.3333 54.3333
263 0.155474 53.3333 54.3333
264 0.155576 50.1111 54.3333
265 0.155437 53.3333 54.3333
266 0.15565 49.8889 54.3333
267 0.155477 53.4444 54
268 0.155744 50.1111 54
269 0.155494 53.1111 53.3333
270 0.15569 50.1111 53.6667
271 0.155392 53.1111 53.3333
272 0.155474 49.8889 54
273 0.155195 53.1111 53.3333
274 0.155188 50 54
275 0.154948 53.1111 53.3333
276 0.154873 50.1111 54
277 0.154661 53.1111 53.3333
278 0.154579 50.1111 54
279 0.154424 53 53.3333
280 0.154364 50.3333 54
281 0.154248 53.4444 53.6667
282 0.15421 50.3333 54
283 0.154125 53.2222 54
284 0.154113 50.3333 54
285 0.154049 53.3333 54.3333
286 0.154069 50.3333 54.3333
287 0.154008 53.5556 54.3333
288 0.154053 50.1111 54.3333
289 0.153967 53.4444 54
290 0.154011 49.2222 54.3333
291 0.153882 53.2222 54
292 0.153904 49.2222 54.3333
293 0.153745 53.3333 54
294 0.153743 50.1111 54.3333
295 0.153582 53 55
296 0.153561 50.1111 54.3333
297 0.153405 52.8889 54.6667
298 0.153355 50.6667 54.6667
299 0.153181 52.8889 54.6667
300 0.153075 50.5556 54.6667
301 0.152868 53.3333 54.6667
302 0.152751 51.6667 55.6667
303 0.152572 53.5556 54
304 0.152493 50.7778 55.3333
305 0.152311 53.4444 54.3333
306 0.152359 50.5556 55.3333
307 0.15208 54 54
308 0.152175 50 55.3333
309 0.151753 54.3333 54
310 0.151806 50.1111 55.6667
311 0.151411 54.3333 54
312 0.151482 50.1111 54.6667
313 0.151175 54.6667 54
314 0.15134 50.2222 54.3333
315 0.151018 54.8889 53.6667
316 0.151242 50 54.3333
317 0.150842 55.1111 53.3333
318 0.151035 50 54.3333
319 0.150631 55.4444 53.6667
320 0.150762 50.1111 55
321 0.150413 55.2222 53.6667
322 0.150492 51 54
323 0.150168 55.2222 53.6667
324 0.150196 51.3333 54.3333
325 0.149847 55.5556 53.6667
326 0.149836 51.3333 54.3333
327 0.149495 55.4444 53.6667
328 0.149556 50.6667 54
329 0.149246 55.4444 53
330 0.149396 50.7778 54
331 0.149042 55.3333 53.3333
332 0.149197 50.7778 54.6667
333 0.148766 55.5556 54
334 0.148865 51.2222 54.3333
335 0.148448 55.8889 54
336 0.148485 51.8889 54.6667
337 0.148119 56.1111 53
338 0.148108 52.4444 54.6667
339 0.147838 55.6667 51.3333
340 0.147849 52.3333 55
341 0.147647 56 53
342 0.147681 52.2222 55
343 0.147498 56 52.3333
344 0.147551 52.2222 55
345 0.147359 55.7778 52.6667
346 0.147417 52.6667 55
347 0.147194 55.3333 48.6667
348 0.147241 52.6667 54.3333
349 0.146994 56.2222 48.3333
350 0.147092 51.7778 50
351 0.146868 56.2222 48.6667
352 0.147004 51.7778 50
353 0.146762 56.4444 48.6667
354 0.146889 52 50
355 0.146639 56.8889 48.6667
356 0.146739 52.2222 50
357 0.146511 57.1111 48.6667
358 0.146591 53.7778 49.6667
359 0.146396 57.1111 49
360 0.146469 54 49.6667
361 0.146296 57.2222 49
362 0.146371 53.8889 49.6667
363 0.146205 57.1111 49
364 0.146283 53.8889 49.6667
365 0.146115 57 49.6667
366 0.146193 53.5556 49.6667
367 0.146024 57 49.6667
368 0.146098 53.7778 49.6667
369 0.145932 57.2222 49.6667
370 0.146003 53.6667 49.6667
371 0.145841 57.2222 50
372 0.145909 54 49.6667
373 0.145754 57.5556 50
374 0.145819 54 49.6667
375 0.145671 57.5556 50
376 0.145731 53.5556 49.6667
377 0.14559 57.5556 50
378 0.145645 53.6667 50
379 0.14551 57.6667 50
380 0.145559 53.8889 50
381 0.14543 57.5556 50
382 0.145472 53.8889 50
383 0.14535 57.6667 50.3333
384 0.145387 54.1111 50
385 0.145271 57.6667 50.3333
386 0.145303 54.1111 50.3333
387 0.145193 57.5556 50.3333
388 0.145227 54.7778 50.3333
389 0.145121 57.7778 50.6667
390 0.145168 53.4444 50.3333
391 0.145064 58 50.6667
392 0.145146 53.4444 51.6667
393 0.145035 58.2222 50.6667
394 0.145191 53 51.3333
395 0.145044 58.2222 50.3333
396 0.14531 52.7778 51.3333
397 0.145059 58.3333 50.3333
398 0.14538 52 51
399 0.144981 58.3333 50
400 0.145192 52.1111 51
401 0.14476 58.1111 50
402 0.144799 52.8889 51.6667
403 0.144551 57.6667 50
404 0.144532 53.3333 51.3333
