Epoch	TrainError	TrainCCR	TestCCR
289 0.168542 100 100
290 0.168522 100 100
291 0.168501 100 100
292 0.168481 100 100
293 0.168461 100 100
294 0.16844 100 100
295 0.16842 100 100
296 0.168399 100 100
297 0.168379 100 100
298 0.168358 100 100
299 0.168337 100 100
300 0.168316 100 100
301 0.168295 100 100
302 0.168274 100 100
303 0.168252 100 100
304 0.168231 100 100
305 0.168209 100 100
306 0.168187 100 100
307 0.168165 100 100
308 0.168143 100 100
309 0.168121 100 100
310 0.168099 100 100
311 0.168076 100 100
312 0.168053 100 100
313 0.16803 100 100
314 0.168007 100 100
315 0.167984 100 100
316 0.16796 100 100
317 0.167936 100 100
318 0.167912 100 100
319 0.167888 100 100
320 0.167863 100 100
321 0.167838 100 100
322 0.167813 100 100
323 0.167788 100 100
324 0.167762 100 100
325 0.167736 100 100
326 0.16771 100 100
327 0.167683 100 100
328 0.167656 100 100
329 0.167629 100 100
330 0.167601 100 100
331 0.167573 100 100
332 0.167545 100 100
333 0.167516 100 100
334 0.167487 100 100
335 0.167457 100 100
336 0.167427 100 100
337 0.167396 100 100
338 0.167365 100 100
339 0.167334 100 100
340 0.167302 100 100
341 0.16727 100 100
342 0.167237 100 100
343 0.167204 100 100
344 0.16717 100 100
345 0.167136 100 100
346 0.167101 100 100
347 0.167065 100 100
348 0.167029 100 100
349 0.166993 100 100
350 0.166956 100 100
351 0.166918 100 100
352 0.16688 100 100
353 0.166841 100 100
354 0.166801 100 100
355 0.166761 100 100
356 0.16672 100 100
357 0.166678 100 100
358 0.166636 100 100
359 0.166593 100 100
360 0.16655 100 100
361 0.166505 100 100
362 0.16646 100 100
363 0.166414 100 100
364 0.166368 100 100
365 0.166321 100 100
366 0.166273 100 100
367 0.166224 100 100
368 0.166175 100 100
369 0.166124 100 100
370 0.166073 100 100
371 0.166022 100 100
372 0.165969 100 100
373 0.165916 100 100
374 0.165861 100 100
375 0.165807 100 100
376 0.165751 100 100
377 0.165694 100 100
378 0.165637 100 100
379 0.165579 100 100
380 0.16552 100 100
381 0.165461 100 100
382 0.1654 100 100
383 0.165339 100 100
384 0.165278 100 100
385 0.165215 100 100
386 0.165152 100 100
387 0.165088 100 100
388 0.165023 100 100
389 0.164958 100 100
390 0.164892 100 100
391 0.164826 100 100
392 0.164758 100 100
393 0.164691 100 100
394 0.164622 100 100
395 0.164554 100 100
396 0.164484 100 100
397 0.164414 100 100
398 0.164344 100 100
399 0.164274 100 100
400 0.164203 100 100
401 0.164131 100 100
402 0.164059 100 100
403 0.163987 100 100
404 0.163915 100 100
405 0.163843 100 100
406 0.16377 100 100
407 0.163697 100 100
408 0.163624 100 100
409 0.163551 100 100
410 0.163478 100 100
411 0.163405 100 100
412 0.163331 100 100
413 0.163258 100 100
414 0.163185 100 100
415 0.163112 100 100
416 0.16304 100 100
417 0.162967 100 100
418 0.162895 100 100
419 0.162822 100 100
420 0.162751 100 100
421 0.162679 100 100
422 0.162608 100 100
423 0.162537 100 100
424 0.162466 100 100
425 0.162396 100 100
426 0.162327 100 100
427 0.162257 100 100
428 0.162189 100 100
429 0.16212 100 100
430 0.162053 100 100
431 0.161985 100 100
432 0.161919 100 100
433 0.161853 100 100
