Epoch	TrainError	TrainCCR	TestCCR
357 0.00191572 100 100
358 0.00191029 100 100
359 0.00190488 100 100
360 0.00189951 100 100
361 0.00189417 100 100
362 0.00188885 100 100
363 0.00188356 100 100
364 0.0018783 100 100
365 0.00187307 100 100
366 0.00186787 100 100
367 0.00186269 100 100
368 0.00185754 100 100
369 0.00185242 100 100
370 0.00184732 100 100
371 0.00184225 100 100
372 0.00183721 100 100
373 0.00183219 100 100
374 0.0018272 100 100
375 0.00182223 100 100
376 0.00181729 100 100
377 0.00181238 100 100
378 0.00180749 100 100
379 0.00180262 100 100
380 0.00179778 100 100
381 0.00179296 100 100
382 0.00178817 100 100
383 0.00178341 100 100
384 0.00177866 100 100
385 0.00177394 100 100
386 0.00176925 100 100
387 0.00176457 100 100
388 0.00175993 100 100
389 0.0017553 100 100
390 0.0017507 100 100
391 0.00174612 100 100
392 0.00174156 100 100
393 0.00173702 100 100
394 0.00173251 100 100
395 0.00172802 100 100
396 0.00172355 100 100
397 0.0017191 100 100
398 0.00171468 100 100
399 0.00171028 100 100
400 0.00170589 100 100
401 0.00170153 100 100
402 0.00169719 100 100
403 0.00169287 100 100
404 0.00168857 100 100
405 0.0016843 100 100
406 0.00168004 100 100
407 0.0016758 100 100
408 0.00167159 100 100
409 0.00166739 100 100
410 0.00166321 100 100
411 0.00165905 100 100
412 0.00165492 100 100
413 0.0016508 100 100
414 0.0016467 100 100
415 0.00164262 100 100
416 0.00163856 100 100
417 0.00163452 100 100
418 0.0016305 100 100
419 0.00162649 100 100
420 0.00162251 100 100
421 0.00161854 100 100
422 0.00161459 100 100
423 0.00161066 100 100
424 0.00160675 100 100
425 0.00160286 100 100
426 0.00159898 100 100
427 0.00159512 100 100
428 0.00159128 100 100
429 0.00158746 100 100
430 0.00158365 100 100
431 0.00157986 100 100
432 0.00157609 100 100
433 0.00157234 100 100
434 0.0015686 100 100
435 0.00156488 100 100
436 0.00156117 100 100
437 0.00155748 100 100
438 0.00155381 100 100
439 0.00155016 100 100
440 0.00154652 100 100
441 0.0015429 100 100
442 0.00153929 100 100
443 0.0015357 100 100
444 0.00153212 100 100
445 0.00152856 100 100
446 0.00152502 100 100
447 0.00152149 100 100
448 0.00151798 100 100
449 0.00151448 100 100
450 0.001511 100 100
451 0.00150753 100 100
452 0.00150408 100 100
453 0.00150065 100 100
454 0.00149722 100 100
455 0.00149382 100 100
456 0.00149042 100 100
457 0.00148705 100 100
458 0.00148368 100 100
459 0.00148033 100 100
460 0.001477 100 100
461 0.00147368 100 100
462 0.00147037 100 100
463 0.00146708 100 100
464 0.0014638 100 100
465 0.00146054 100 100
466 0.00145728 100 100
467 0.00145405 100 100
468 0.00145082 100 100
469 0.00144761 100 100
470 0.00144442 100 100
471 0.00144123 100 100
472 0.00143806 100 100
473 0.00143491 100 100
474 0.00143176 100 100
475 0.00142863 100 100
476 0.00142551 100 100
477 0.00142241 100 100
478 0.00141932 100 100
479 0.00141624 100 100
480 0.00141317 100 100
481 0.00141011 100 100
482 0.00140707 100 100
483 0.00140404 100 100
484 0.00140103 100 100
485 0.00139802 100 100
486 0.00139503 100 100
487 0.00139205 100 100
488 0.00138908 100 100
489 0.00138612 100 100
490 0.00138318 100 100
491 0.00138025 100 100
492 0.00137732 100 100
493 0.00137442 100 100
494 0.00137152 100 100
495 0.00136863 100 100
496 0.00136576 100 100
497 0.00136289 100 100
498 0.00136004 100 100
499 0.0013572 100 100
500 0.00135437 100 100
501 0.00135155 100 100
502 0.00134875 100 100
503 0.00134595 100 100
504 0.00134316 100 100
505 0.00134039 100 100
506 0.00133763 100 100
507 0.00133487 100 100
508 0.00133213 100 100
509 0.0013294 100 100
510 0.00132668 100 100
511 0.00132397 100 100
512 0.00132127 100 100
513 0.00131858 100 100
514 0.0013159 100 100
515 0.00131323 100 100
516 0.00131058 100 100
517 0.00130793 100 100
518 0.00130529 100 100
519 0.00130266 100 100
520 0.00130004 100 100
521 0.00129744 100 100
522 0.00129484 100 100
523 0.00129225 100 100
524 0.00128967 100 100
525 0.0012871 100 100
526 0.00128454 100 100
527 0.00128199 100 100
528 0.00127945 100 100
529 0.00127692 100 100
530 0.0012744 100 100
531 0.00127189 100 100
532 0.00126939 100 100
533 0.0012669 100 100
534 0.00126441 100 100
535 0.00126194 100 100
536 0.00125947 100 100
537 0.00125702 100 100
538 0.00125457 100 100
539 0.00125213 100 100
540 0.0012497 100 100
541 0.00124728 100 100
542 0.00124487 100 100
543 0.00124247 100 100
544 0.00124007 100 100
545 0.00123769 100 100
546 0.00123531 100 100
547 0.00123295 100 100
548 0.00123059 100 100
549 0.00122824 100 100
550 0.00122589 100 100
551 0.00122356 100 100
552 0.00122124 100 100
553 0.00121892 100 100
554 0.00121661 100 100
555 0.00121431 100 100
556 0.00121202 100 100
557 0.00120973 100 100
558 0.00120746 100 100
559 0.00120519 100 100
560 0.00120293 100 100
561 0.00120068 100 100
562 0.00119844 100 100
563 0.0011962 100 100
564 0.00119397 100 100
565 0.00119175 100 100
566 0.00118954 100 100
567 0.00118734 100 100
568 0.00118514 100 100
569 0.00118295 100 100
570 0.00118077 100 100
571 0.0011786 100 100
572 0.00117643 100 100
573 0.00117427 100 100
574 0.00117212 100 100
575 0.00116998 100 100
576 0.00116784 100 100
