Epoch	TrainError	TrainCCR	TestCCR
1 0.723777 26 26.3333
2 0.822079 17 17.6667
3 0.70859 29.2222 27.6667
4 0.699723 21.4444 26.3333
5 0.571454 17.4444 17.3333
6 0.501306 33.3333 32.3333
7 0.466646 27.4444 25.3333
8 0.378907 34.7778 34.6667
9 0.297939 31.5556 31.6667
10 0.311608 41.7778 41.3333
11 0.24161 52.1111 48
12 0.189124 52.6667 53.3333
13 0.197514 48.5556 41.6667
14 0.212522 41.2222 42
15 0.275569 46.4444 41.3333
16 0.181739 51.3333 49
17 0.190873 50.2222 43.3333
18 0.164427 52.8889 52
19 0.204701 55.8889 52.3333
20 0.145157 58.3333 56
21 0.14574 58.3333 52.3333
22 0.151861 55.5556 54.6667
23 0.175018 57 52.6667
24 0.134634 59.8889 57.6667
25 0.137854 59.6667 55
26 0.13243 59.8889 57.6667
27 0.144993 59 55.3333
28 0.12185 62.5556 60
29 0.126992 61.1111 57
30 0.115588 64 61.3333
31 0.121429 61.8889 58
32 0.109093 65.2222 61.6667
33 0.112976 63.5556 60
34 0.103211 67.2222 62
35 0.105817 65.5556 61
36 0.0978831 68.5556 62.3333
37 0.0993627 66.6667 61.6667
38 0.0930184 69.2222 63
39 0.0935819 68.1111 62.6667
40 0.0885713 70.3333 63.3333
41 0.0884392 69.7778 64
42 0.0845184 71.5556 64.6667
43 0.0839012 71.1111 65.3333
44 0.0808475 72.4444 66
45 0.0799304 72.2222 66
46 0.0775476 73.6667 67.3333
47 0.0764799 73.5556 66.6667
48 0.0746012 74 67.3333
49 0.0734922 74.2222 67
50 0.0719822 74.5556 67
51 0.070902 74.8889 67.6667
52 0.0696549 74.6667 68.3333
53 0.0686392 75.5556 68.6667
54 0.0675753 75.3333 68.3333
55 0.0666341 75.4444 68.6667
56 0.0656955 75.5556 68.6667
57 0.0648233 75.8889 68.3333
58 0.06397 76.2222 68.6667
59 0.0631553 76.2222 69
60 0.0623614 76.4444 68.6667
61 0.0615926 76.8889 68.6667
62 0.0608424 76.8889 68.3333
63 0.0601107 76.8889 68.6667
64 0.0593948 77 68.6667
65 0.058694 77.2222 69
66 0.0580069 77.1111 69.3333
67 0.0573327 77.7778 69.3333
68 0.0566708 77.7778 69.3333
69 0.0560204 78.1111 69.3333
70 0.0553809 78.1111 69
71 0.054752 78.2222 69
72 0.0541332 78.3333 69
73 0.0535242 78.3333 69
74 0.0529248 78.5556 69
75 0.0523348 78.7778 69
76 0.0517541 78.8889 69
77 0.0511825 78.7778 69
78 0.0506201 78.7778 69
79 0.0500664 78.7778 69
80 0.0495213 79 69
81 0.0489845 79.1111 69.3333
82 0.0484556 79.2222 69.3333
83 0.0479343 79.3333 69.3333
84 0.0474202 79.4444 69.3333
85 0.0469133 79.6667 69.3333
86 0.0464135 79.8889 69.3333
87 0.0459208 80 69
88 0.0454354 80 69
89 0.0449573 80 69
90 0.0444866 80 69
91 0.0440234 80 69
92 0.0435679 80.1111 69
93 0.0431199 80.3333 69
94 0.0426796 80.3333 69
95 0.0422469 80.3333 69
96 0.0418217 80.3333 69
97 0.0414038 80.4444 69
98 0.0409931 80.5556 69
99 0.0405892 80.5556 69
100 0.040192 80.5556 69
101 0.0398011 80.5556 69
102 0.0394163 80.5556 69
103 0.0390373 80.5556 69
104 0.0386639 80.6667 69
105 0.0382957 80.6667 69
106 0.0379325 81 69
107 0.0375742 81 69
108 0.0372205 81 69
109 0.0368712 81 69
110 0.0365262 81.1111 69.3333
111 0.0361852 81.2222 69.3333
112 0.0358483 81.2222 69.6667
113 0.0355153 81.3333 69.6667
114 0.0351861 81.4444 69.6667
115 0.0348607 81.6667 69.6667
116 0.0345391 81.7778 70
117 0.0342213 81.8889 70
118 0.0339073 81.8889 70
119 0.0335969 81.8889 70
120 0.0332903 81.8889 70
121 0.0329873 82.2222 70
122 0.0326879 82.2222 70
123 0.032392 82.2222 70
124 0.0320997 82.2222 70
125 0.031811 82.3333 70
126 0.0315257 82.3333 70
127 0.0312439 82.4444 70
128 0.0309655 82.4444 70
129 0.0306904 82.5556 70
130 0.0304187 82.7778 70
131 0.0301502 82.7778 70
132 0.0298849 82.8889 70
133 0.0296226 82.8889 70
134 0.0293634 83 70
135 0.0291072 83 70
136 0.0288539 83 70
137 0.0286034 83.1111 69.6667
138 0.0283557 83.2222 69.6667
139 0.0281107 83.2222 69.6667
140 0.0278685 83.2222 69.6667
141 0.0276289 83.2222 69.6667
142 0.0273919 83.2222 69.6667
143 0.0271574 83.2222 69.6667
144 0.0269255 83.2222 69.6667
145 0.0266961 83.2222 69.6667
146 0.0264691 83.2222 69.6667
147 0.0262445 83.3333 69.6667
148 0.0260223 83.3333 69.3333
149 0.0258025 83.3333 69.3333
150 0.025585 83.3333 69.3333
151 0.0253698 83.3333 69.3333
152 0.0251569 83.4444 69.3333
153 0.0249462 83.4444 69.3333
154 0.0247378 83.4444 69.3333
155 0.0245316 83.4444 69.3333
156 0.0243276 83.5556 69.3333
157 0.0241257 83.5556 69.3333
158 0.0239259 83.5556 69.3333
159 0.0237281 83.5556 69.3333
160 0.0235323 83.5556 69.3333
161 0.0233384 83.5556 69.3333
162 0.0231462 83.5556 69.3333
163 0.0229557 83.5556 69.6667
164 0.0227667 83.5556 69.6667
165 0.0225791 83.5556 70
166 0.022393 83.5556 69.6667
167 0.0222081 83.5556 70
168 0.0220245 83.5556 70
169 0.0218424 83.5556 70
170 0.0216619 83.5556 70
171 0.0214833 83.6667 69.6667
172 0.021307 83.6667 69.6667
173 0.0211331 83.6667 70
174 0.0209619 83.6667 70
175 0.0207933 83.7778 70
176 0.0206272 83.8889 70
177 0.0204636 83.8889 70
178 0.0203023 83.8889 70
179 0.0201432 83.8889 70
180 0.0199861 83.8889 70
181 0.0198308 83.8889 70
182 0.0196772 92.2222 70
183 0.0195253 92.2222 70
184 0.0193749 92.2222 70
185 0.0192259 92.2222 70
186 0.0190782 92.2222 70
187 0.0189318 92.3333 70
188 0.0187867 92.3333 70
189 0.0186427 92.3333 70
190 0.0185 92.3333 70
191 0.0183586 92.3333 70
192 0.0182184 92.3333 70
193 0.0180796 92.3333 70
194 0.0179423 92.3333 70
195 0.0178064 92.4444 70
196 0.0176721 92.4444 70
197 0.0175393 92.4444 70
198 0.0174081 92.4444 70
199 0.0172784 92.4444 70
200 0.0171503 92.4444 70
201 0.0170236 92.4444 70
202 0.0168984 92.4444 70
203 0.0167746 92.5556 70
204 0.0166523 92.5556 70
205 0.0165313 92.5556 70.3333
206 0.0164117 92.5556 70.3333
207 0.0162935 92.5556 70.3333
208 0.0161765 92.5556 71
209 0.0160609 92.5556 71
210 0.0159465 92.5556 71
211 0.0158333 92.5556 71
212 0.0157213 92.5556 71
213 0.0156105 92.5556 71
214 0.0155009 92.5556 71
215 0.0153924 92.6667 71
216 0.0152851 92.6667 71
217 0.0151788 92.6667 71
218 0.0150737 92.6667 71
219 0.0149696 92.6667 71
220 0.0148666 92.6667 71
221 0.0147646 92.6667 71
222 0.0146636 92.6667 71
223 0.0145636 92.7778 71
224 0.0144646 92.7778 71
225 0.0143665 92.7778 71
226 0.0142694 92.7778 71
227 0.0141731 92.7778 71
228 0.0140778 92.7778 71
229 0.0139833 92.7778 71
230 0.0138896 92.7778 71
231 0.0137968 92.7778 71
232 0.0137048 92.7778 71
233 0.0136135 92.7778 71
234 0.013523 92.7778 71
235 0.0134333 92.7778 71
236 0.0133443 92.7778 71
237 0.013256 92.8889 71
238 0.0131685 92.8889 71
239 0.0130818 92.8889 71
240 0.0129958 92.8889 71
241 0.0129107 92.8889 71
242 0.0128263 92.8889 71
243 0.0127428 92.8889 71
244 0.0126602 93 71
245 0.0125784 93 71
246 0.0124976 93 71
247 0.0124176 93 71
248 0.0123384 93 71
249 0.0122602 93 71
250 0.0121827 93 71
251 0.0121062 93 71
252 0.0120304 93 71
253 0.0119554 93 71
254 0.0118812 93 71
255 0.0118077 93 71
256 0.011735 93 71
257 0.011663 93 71
258 0.0115916 93 71
259 0.011521 93 71
260 0.011451 93 71
261 0.0113817 93 71
262 0.0113131 93 71
263 0.011245 93 71
264 0.0111776 93 71
265 0.0111107 93 71
266 0.0110445 93 71
267 0.0109788 93 71
268 0.0109138 93 71
269 0.0108492 93 71
270 0.0107853 93 71
271 0.0107219 93 71
272 0.010659 93 71
273 0.0105967 93 71
274 0.0105349 93 71.3333
275 0.0104736 93 71.3333
276 0.0104128 93 71.3333
277 0.0103526 93 71.3333
278 0.0102929 99.3333 71.3333
279 0.0102336 99.3333 71.3333
280 0.0101749 99.3333 71.3333
281 0.0101167 99.3333 71.3333
282 0.0100589 99.3333 71.6667
283 0.0100017 99.3333 71.6667
284 0.00994488 99.3333 71.6667
285 0.00988859 99.3333 71.6667
286 0.00983277 99.3333 71.6667
287 0.00977743 99.3333 71.6667
288 0.00972255 99.3333 71.6667
289 0.00966815 99.3333 71.6667
290 0.00961421 99.3333 71.6667
291 0.00956073 99.3333 71.6667
292 0.00950772 99.3333 71.6667
293 0.00945516 99.3333 71.6667
294 0.00940305 99.3333 71.6667
295 0.00935139 99.3333 71.6667
296 0.00930018 99.3333 71.6667
297 0.00924941 99.3333 71.6667
298 0.00919909 99.3333 71.6667
299 0.0091492 99.3333 71.6667
300 0.00909975 99.3333 71.6667
301 0.00905074 99.3333 71.6667
302 0.00900214 99.3333 71.6667
303 0.00895398 99.3333 71.6667
304 0.00890623 99.3333 71.6667
305 0.0088589 99.3333 71.6667
306 0.00881198 99.3333 71.6667
307 0.00876547 99.3333 71.6667
308 0.00871937 99.3333 71.6667
309 0.00867366 99.3333 71.6667
310 0.00862835 99.3333 71.6667
311 0.00858343 99.3333 71.6667
312 0.00853889 99.3333 71.6667
313 0.00849473 99.3333 71.6667
314 0.00845095 99.3333 71.6667
315 0.00840754 99.3333 71.6667
316 0.0083645 99.3333 71.6667
317 0.00832182 99.3333 71.6667
318 0.0082795 99.3333 71.6667
319 0.00823752 99.3333 71.6667
320 0.0081959 99.3333 71.6667
321 0.00815461 99.3333 71.3333
322 0.00811367 99.3333 71.3333
323 0.00807305 99.3333 71.3333
324 0.00803277 99.3333 71.3333
325 0.00799281 99.3333 71.3333
326 0.00795317 99.3333 71.3333
327 0.00791384 99.3333 71.3333
328 0.00787483 99.3333 71.3333
329 0.00783612 99.3333 71.3333
330 0.00779772 99.3333 71.3333
331 0.00775961 99.3333 71.3333
332 0.0077218 99.3333 71.3333
333 0.00768428 99.3333 71.3333
334 0.00764705 99.3333 71.3333
335 0.0076101 99.3333 71.3333
336 0.00757343 99.3333 71.3333
337 0.00753703 99.3333 71.3333
338 0.00750091 99.3333 71.3333
339 0.00746505 99.3333 71.3333
340 0.00742947 99.3333 71.3333
341 0.00739414 99.3333 71.3333
342 0.00735907 99.3333 71.3333
343 0.00732426 99.3333 71.3333
344 0.00728969 99.3333 71.3333
345 0.00725538 99.3333 71.3333
346 0.00722131 99.3333 71.3333
347 0.00718749 99.3333 71.3333
348 0.00715391 99.3333 71.3333
349 0.00712056 99.3333 71.3333
350 0.00708744 99.3333 71.3333
351 0.00705456 99.3333 71.3333
352 0.00702191 99.3333 71.3333
353 0.00698948 99.3333 71.3333
354 0.00695728 99.3333 71.3333
355 0.00692529 99.3333 71.3333
356 0.00689352 99.3333 71.3333
357 0.00686197 99.3333 71.3333
358 0.00683064 99.3333 71.3333
359 0.00679951 99.3333 71.3333
360 0.00676859 99.3333 71.3333
361 0.00673788 99.3333 71.3333
362 0.00670737 99.3333 71.3333
363 0.00667707 99.3333 71.3333
364 0.00664696 99.3333 71.3333
365 0.00661705 99.3333 71.3333
366 0.00658734 99.3333 71.3333
367 0.00655783 99.3333 71.3333
368 0.0065285 99.3333 71.3333
369 0.00649937 99.3333 71.3333
370 0.00647043 99.3333 71.3333
371 0.00644168 99.3333 71.3333
372 0.00641311 99.3333 71.3333
373 0.00638473 99.3333 71.3333
374 0.00635653 99.3333 71.3333
375 0.00632852 99.3333 71.3333
376 0.00630068 99.3333 71.3333
377 0.00627303 99.3333 71.3333
378 0.00624556 99.3333 71.3333
379 0.00621826 99.3333 71.3333
380 0.00619114 99.3333 71.3333
381 0.0061642 99.3333 71.3333
382 0.00613744 99.3333 71.3333
383 0.00611084 99.3333 71.3333
384 0.00608443 99.3333 71.3333
385 0.00605818 99.3333 71.3333
386 0.0060321 99.3333 71.3333
387 0.0060062 99.3333 71.3333
388 0.00598046 99.3333 71.3333
389 0.0059549 99.3333 71.3333
390 0.0059295 99.3333 71.3333
391 0.00590426 99.3333 71.3333
392 0.00587919 99.3333 71.3333
393 0.00585429 99.3333 71.3333
394 0.00582955 99.3333 71.3333
395 0.00580497 99.3333 71.3333
396 0.00578054 99.3333 71.3333
397 0.00575628 99.3333 71.3333
398 0.00573218 99.3333 71.3333
399 0.00570823 99.3333 71.3333
400 0.00568443 99.3333 71.3333
401 0.00566079 99.3333 71.3333
402 0.0056373 99.3333 71.3333
403 0.00561396 99.3333 71.3333
404 0.00559078 99.3333 71.3333
405 0.00556773 99.3333 71.3333
406 0.00554484 99.3333 71.3333
407 0.00552208 99.3333 71.3333
408 0.00549947 99.3333 71.3333
409 0.00547701 99.3333 71.3333
410 0.00545468 99.3333 71.3333
411 0.00543249 99.3333 71.3333
412 0.00541043 99.3333 71.3333
413 0.00538851 99.3333 71.3333
414 0.00536673 99.3333 71.3333
415 0.00534507 99.3333 71.3333
416 0.00532355 99.3333 71.3333
417 0.00530215 99.3333 71.6667
418 0.00528088 99.3333 71.6667
419 0.00525974 99.3333 71.6667
420 0.00523871 99.3333 71.6667
421 0.00521781 99.3333 71.6667
422 0.00519703 99.3333 71.6667
423 0.00517637 99.3333 71.6667
424 0.00515583 99.3333 71.6667
425 0.0051354 99.3333 71.6667
426 0.00511509 99.3333 71.6667
427 0.00509489 99.3333 71.6667
428 0.0050748 99.3333 71.6667
429 0.00505483 99.3333 71.6667
430 0.00503496 99.3333 71.6667
431 0.0050152 99.3333 71.6667
432 0.00499554 99.3333 71.6667
433 0.00497599 99.3333 71.6667
434 0.00495655 99.3333 71.6667
435 0.00493721 99.3333 71.6667
436 0.00491797 99.3333 71.6667
437 0.00489884 99.3333 71.6667
438 0.00487981 99.3333 71.6667
439 0.00486088 99.3333 71.6667
440 0.00484205 99.3333 71.6667
441 0.00482332 99.3333 71.6667
442 0.0048047 99.3333 71.6667
443 0.00478617 99.3333 71.6667
444 0.00476775 100 71.6667
445 0.00474943 100 71.6667
446 0.00473121 100 71.6667
447 0.00471309 100 71.6667
448 0.00469508 100 71.6667
449 0.00467716 100 71.6667
450 0.00465936 100 71.6667
451 0.00464165 100 71.6667
452 0.00462405 100 71.6667
453 0.00460656 100 71.6667
454 0.00458916 100 71.6667
455 0.00457188 100 71.6667
456 0.0045547 100 71.6667
457 0.00453762 100 71.6667
458 0.00452065 100 71.6667
459 0.00450379 100 71.6667
460 0.00448703 100 71.3333
461 0.00447038 100 71.3333
462 0.00445383 100 71.3333
463 0.00443738 100 71.3333
464 0.00442104 100 71.3333
465 0.0044048 100 71.3333
466 0.00438866 100 71.3333
467 0.00437262 100 71.3333
468 0.00435668 100 71.3333
469 0.00434085 100 71.3333
470 0.00432511 100 71.3333
471 0.00430947 100 71.3333
472 0.00429392 100 71.6667
473 0.00427847 100 71.6667
474 0.00426312 100 71.6667
475 0.00424785 100 71.6667
476 0.00423269 100 71.6667
477 0.00421761 100 71.6667
478 0.00420262 100 71.6667
479 0.00418773 100 71.6667
480 0.00417292 100 71.6667
481 0.0041582 100 71.6667
482 0.00414357 100 71.6667
483 0.00412902 100 71.6667
484 0.00411456 100 71.6667
485 0.00410018 100 71.6667
486 0.00408589 100 71.6667
487 0.00407168 100 71.6667
488 0.00405755 100 71.6667
489 0.0040435 100 71.6667
490 0.00402953 100 71.6667
491 0.00401564 100 71.6667
492 0.00400183 100 71.6667
493 0.0039881 100 71.6667
494 0.00397445 100 71.6667
495 0.00396087 100 71.6667
496 0.00394737 100 71.6667
497 0.00393394 100 71.6667
498 0.00392059 100 71.6667
499 0.00390731 100 71.6667
500 0.00389411 100 71.6667

Confusion Matrix[ExpectedClass][ObtainedClass]
398858790	53989	398827134	42852	1368079499	31922	
398814176	124536	398815512	35488	3273	839	
398814176	33235	398908854	33219	3417	923	
398814176	36290	398815710	125602	1147	899	
398814176	34411	398817077	33106	89701	5353	
398814176	33481	398815287	33756	4465	92659	
