Epoch	TrainError	TrainCCR	TestCCR
196 0.0151062 98.6667 71.3333
197 0.0149955 98.6667 71.3333
198 0.0148862 98.6667 71.3333
199 0.0147781 98.6667 71.3333
200 0.0146713 98.6667 71.3333
201 0.0145658 98.6667 71.3333
202 0.0144615 98.6667 71.3333
203 0.0143584 98.6667 71.3333
204 0.0142565 98.6667 71.3333
205 0.0141559 98.6667 71.3333
206 0.0140563 98.6667 71.3333
207 0.013958 98.7778 71.3333
208 0.0138607 98.7778 71.3333
209 0.0137645 98.7778 71.3333
210 0.0136695 98.7778 71.3333
211 0.0135755 98.7778 71.3333
212 0.0134825 98.7778 71.3333
213 0.0133905 98.7778 71.3333
214 0.0132996 98.8889 71
215 0.0132096 98.8889 71
216 0.0131206 98.8889 71
217 0.0130325 98.8889 70.6667
218 0.0129454 99 70.6667
219 0.0128591 99 70.6667
220 0.0127738 99 70.6667
221 0.0126893 99 70.6667
222 0.0126057 99 70.6667
223 0.0125229 99 70.6667
224 0.0124409 99 70.6667
225 0.0123598 99 70.3333
226 0.0122794 99 70.3333
227 0.0121999 99 70.3333
228 0.012121 99 70.3333
229 0.012043 99 70.3333
230 0.0119657 99 70.3333
231 0.0118891 99 70.3333
232 0.0118132 99 70.3333
233 0.0117381 99 70.3333
234 0.0116636 99.1111 70.6667
235 0.0115898 99.1111 70.6667
236 0.0115167 99.1111 70.6667
237 0.0114443 99.1111 70.6667
238 0.0113725 99.1111 70.6667
239 0.0113013 99.1111 70.6667
240 0.0112308 99.1111 70.6667
241 0.0111609 99.1111 70.6667
242 0.0110917 99.1111 70.6667
243 0.011023 99.1111 70.6667
244 0.0109549 99.1111 70.6667
245 0.0108875 99.1111 70.6667
246 0.0108206 99.1111 70.3333
247 0.0107543 99.1111 70.3333
248 0.0106886 99.1111 70
249 0.0106234 99.1111 70
250 0.0105589 99.1111 70
251 0.0104949 99.1111 70
252 0.0104314 99.1111 70
253 0.0103685 99.1111 70
254 0.0103062 99.1111 70
255 0.0102444 99.1111 70
256 0.0101831 99.1111 70
257 0.0101224 99.1111 70
258 0.0100623 99.1111 70
259 0.0100026 99.1111 70
260 0.0099435 99.1111 70
261 0.0098849 99.1111 70
262 0.00982682 99.1111 70
263 0.00976925 99.2222 70
264 0.00971219 99.2222 70
265 0.00965564 99.2222 70
266 0.00959958 99.2222 70
267 0.00954401 99.2222 70
268 0.00948894 99.3333 70
269 0.00943435 99.3333 70
270 0.00938023 99.3333 70
271 0.00932659 99.3333 70
272 0.00927343 99.3333 70
273 0.00922072 99.3333 70
274 0.00916848 99.3333 70
275 0.00911669 99.3333 70
276 0.00906535 99.3333 70
277 0.00901446 99.3333 70
278 0.00896401 99.3333 70
279 0.008914 99.3333 70
280 0.00886443 99.3333 70
281 0.00881528 99.3333 70
282 0.00876656 99.3333 70
283 0.00871826 99.3333 70
284 0.00867037 99.3333 70
285 0.0086229 99.3333 70
286 0.00857584 99.3333 69.6667
287 0.00852918 99.3333 69.6667
288 0.00848292 99.3333 69.6667
289 0.00843706 99.3333 69.6667
290 0.00839159 99.3333 69.6667
291 0.00834651 99.3333 69.6667
292 0.00830181 99.3333 69.6667
293 0.0082575 99.3333 69.6667
294 0.00821355 99.3333 69.6667
295 0.00816998 99.3333 69.6667
296 0.00812678 99.3333 69.6667
297 0.00808394 99.3333 69.6667
298 0.00804146 99.3333 69.3333
299 0.00799933 99.3333 69.3333
300 0.00795756 99.3333 69.3333
301 0.00791613 99.3333 69.3333
302 0.00787504 99.3333 69.3333
303 0.0078343 99.3333 69.3333
304 0.00779389 99.3333 69.3333
305 0.00775381 99.3333 69.3333
306 0.00771405 99.3333 69.3333
307 0.00767463 99.3333 69.3333
308 0.00763552 99.3333 69.3333
309 0.00759672 99.3333 69.3333
310 0.00755824 99.3333 69.3333
311 0.00752007 100 69.3333
312 0.0074822 100 69.3333
313 0.00744464 100 69.3333
314 0.00740737 100 69.3333
315 0.0073704 100 69.3333
316 0.00733371 100 69.3333
317 0.00729732 100 69.3333
318 0.00726121 100 69.3333
319 0.00722538 100 69.3333
320 0.00718983 100 69.3333
321 0.00715455 100 69.3333
322 0.00711954 100 69.3333
323 0.00708481 100 69.3333
324 0.00705034 100 69.3333
325 0.00701613 100 69.3333
326 0.00698218 100 69.3333
327 0.00694848 100 69.3333
328 0.00691505 100 69.3333
329 0.00688186 100 69.3333
330 0.00684892 100 69.3333
331 0.00681623 100 69.3333
332 0.00678378 100 69.3333
333 0.00675156 100 69.3333
334 0.00671959 100 69.3333
335 0.00668786 100 69.3333
336 0.00665635 100 69.3333
337 0.00662508 100 69.3333
338 0.00659403 100 69.3333
339 0.00656321 100 69.3333
340 0.00653261 100 69.3333
341 0.00650224 100 69.3333
342 0.00647208 100 69.3333
343 0.00644214 100 69.3333
344 0.00641241 100 69.3333
345 0.0063829 100 69.3333
346 0.00635359 100 69.3333
347 0.00632449 100 69.3333
348 0.0062956 100 69.3333
349 0.00626691 100 69.3333
350 0.00623843 100 69.3333
351 0.00621014 100 69.3333
352 0.00618205 100 69.3333
353 0.00615416 100 69.3333
354 0.00612646 100 69.3333
355 0.00609896 100 69.3333
356 0.00607164 100 69.3333
357 0.00604451 100 69.3333
358 0.00601757 100 69.3333
359 0.00599081 100 69.3333
360 0.00596424 100 69.3333
361 0.00593785 100 69.3333
362 0.00591163 100 69.3333
363 0.0058856 100 69.3333
364 0.00585974 100 69.3333
365 0.00583405 100 69.3333
366 0.00580854 100 69.3333
367 0.0057832 100 69.3333
368 0.00575803 100 69.3333
369 0.00573303 100 69.3333
370 0.00570819 100 69.3333
371 0.00568352 100 69.3333
372 0.00565901 100 69.3333
373 0.00563467 100 69.3333
374 0.00561048 100 69.3333
375 0.00558646 100 69.3333
376 0.00556259 100 69.3333
377 0.00553887 100 69.3333
378 0.00551531 100 69.3333
379 0.00549191 100 69.3333
380 0.00546865 100 69.3333
381 0.00544554 100 69.3333
382 0.00542259 100 69.3333
383 0.00539978 100 69.3333
384 0.00537711 100 69.3333
385 0.00535459 100 69.3333
386 0.00533222 100 69.3333
387 0.00530998 100 69.3333
388 0.00528789 100 69.3333
389 0.00526593 100 69.3333
390 0.00524412 100 69.3333
391 0.00522243 100 69.3333
392 0.00520089 100 69.3333
393 0.00517948 100 69.3333
394 0.0051582 100 69.3333
395 0.00513705 100 69.3333
396 0.00511603 100 69.3333
397 0.00509514 100 69.3333
398 0.00507438 100 69.3333
399 0.00505374 100 69.3333
400 0.00503324 100 69.3333
401 0.00501285 100 70
402 0.00499259 100 70
403 0.00497245 100 70
404 0.00495244 100 70
405 0.00493254 100 70
406 0.00491277 100 70
407 0.00489311 100 70
408 0.00487357 100 70
409 0.00485415 100 70
410 0.00483484 100 69.6667
411 0.00481565 100 69.6667
412 0.00479657 100 69.6667
413 0.00477761 100 69.6667
414 0.00475876 100 69.6667
415 0.00474003 100 69.6667
416 0.0047214 100 69.6667
417 0.00470289 100 69.6667
418 0.00468449 100 69.6667
419 0.0046662 100 69.6667
420 0.00464801 100 69.6667
421 0.00462994 100 69.6667
422 0.00461198 100 69.6667
423 0.00459412 100 69.6667
424 0.00457638 100 69.6667
425 0.00455873 100 69.6667
426 0.0045412 100 69.6667
427 0.00452377 100 69.6667
428 0.00450645 100 69.6667
429 0.00448924 100 69.6667
430 0.00447213 100 69.6667
431 0.00445512 100 69.6667
432 0.00443822 100 69.6667
433 0.00442143 100 69.6667
434 0.00440473 100 69.6667
435 0.00438814 100 69.6667
436 0.00437165 100 69.6667
437 0.00435527 100 69.6667
438 0.00433898 100 69.6667
439 0.0043228 100 69.6667
440 0.00430671 100 69.6667
441 0.00429073 100 69.6667
442 0.00427485 100 69.6667
443 0.00425906 100 69.6667
444 0.00424337 100 69.6667
445 0.00422778 100 69.6667
446 0.00421229 100 69.6667
447 0.0041969 100 69.6667
448 0.0041816 100 70
449 0.00416639 100 70
450 0.00415128 100 70
451 0.00413627 100 70
452 0.00412134 100 70
453 0.00410652 100 70
454 0.00409178 100 70
455 0.00407713 100 70
456 0.00406258 100 70.3333
457 0.00404811 100 70.3333
458 0.00403373 100 70.3333
459 0.00401945 100 70.3333
460 0.00400525 100 70.3333
461 0.00399114 100 70.3333
462 0.00397711 100 70.3333
463 0.00396317 100 70.3333
464 0.00394932 100 70.3333
465 0.00393555 100 70.3333
466 0.00392186 100 70.3333
467 0.00390826 100 70.3333
468 0.00389474 100 70.3333
469 0.00388131 100 70.3333
470 0.00386795 100 70.3333
471 0.00385467 100 70.3333
472 0.00384148 100 70.3333
473 0.00382836 100 70.3333
474 0.00381532 100 70.3333
475 0.00380236 100 70.3333
476 0.00378948 100 70.3333
477 0.00377668 100 70.3333
478 0.00376395 100 70.3333
479 0.00375129 100 70.3333
480 0.00373871 100 70.3333
481 0.00372621 100 70.3333
482 0.00371378 100 70.3333
483 0.00370142 100 70.3333
484 0.00368913 100 70.3333
485 0.00367692 100 70.3333
486 0.00366477 100 70.3333
487 0.0036527 100 70.3333
488 0.0036407 100 70.3333
489 0.00362876 100 70.3333
490 0.0036169 100 70.3333
491 0.0036051 100 70.3333
492 0.00359337 100 70.3333
493 0.00358171 100 70.3333
494 0.00357011 100 70.3333
495 0.00355858 100 70.3333
496 0.00354712 100 70.3333
497 0.00353572 100 70.3333
498 0.00352439 100 70.3333
499 0.00351311 100 70.3333
500 0.00350191 100 70.3333

Confusion Matrix[ExpectedClass][ObtainedClass]
398865313	44829	398820944	50565	1368080052	32995	
398814176	125592	398815927	35177	1415	1537	
398814176	33484	398909446	33218	2089	1411	
398814176	35534	398815433	125089	1867	1725	
398814176	34243	398818045	33035	91731	2594	
398814176	33325	398814532	34026	3371	94394	
