Epoch	TrainError	TrainCCR	TestCCR
81 0.0496852 80 69.3333
82 0.049131 80.1111 69
83 0.0485844 80.2222 69
84 0.0480453 80.2222 69
85 0.0475135 80.2222 69
86 0.0469889 80.5556 69
87 0.0464712 80.5556 69
88 0.0459606 80.6667 69
89 0.0454569 80.6667 69
90 0.0449604 80.6667 69
91 0.0444712 80.6667 69
92 0.0439894 80.8889 69
93 0.043515 81 69
94 0.0430482 81 69
95 0.0425889 81 69
96 0.0421372 81.1111 69
97 0.0416928 81.3333 69
98 0.0412558 81.3333 69
99 0.0408258 81.3333 69
100 0.0404029 81.3333 69
101 0.0399867 81.3333 69
102 0.0395773 81.4444 69
103 0.0391744 81.4444 69
104 0.038778 81.4444 68.6667
105 0.038388 81.5556 68.6667
106 0.0380042 81.7778 68.6667
107 0.0376266 81.7778 68.6667
108 0.037255 81.8889 68.6667
109 0.0368893 82 68.6667
110 0.0365294 82 68.6667
111 0.0361751 82 69
112 0.0358263 82 69
113 0.0354828 82 69
114 0.0351446 82 69
115 0.0348115 82.1111 69
116 0.0344833 82.1111 69.3333
117 0.03416 82.1111 69.3333
118 0.0338414 82.1111 69.3333
119 0.0335273 82.1111 69.6667
120 0.0332176 82.1111 69.6667
121 0.0329121 82.1111 69.6667
122 0.0326107 82.2222 69.6667
123 0.0323132 82.2222 69.6667
124 0.0320194 82.4444 69.6667
125 0.0317292 82.4444 69.6667
126 0.0314423 82.5556 69.6667
127 0.0311587 82.5556 69.6667
128 0.0308781 82.6667 69.6667
129 0.0306005 82.6667 69.6667
130 0.0303257 82.6667 69.6667
131 0.0300537 82.6667 69.6667
132 0.0297844 82.6667 70
133 0.0295179 82.8889 70.3333
134 0.0292543 82.8889 70.3333
135 0.0289938 82.8889 70.3333
136 0.0287364 82.8889 70.3333
137 0.0284822 82.8889 70.3333
138 0.0282313 82.8889 70.3333
139 0.0279837 83.1111 70.3333
140 0.0277394 83.1111 70.3333
141 0.0274983 83.1111 70.3333
142 0.0272605 83.2222 70.3333
143 0.0270258 83.3333 70.3333
144 0.0267943 83.3333 70.3333
145 0.0265658 83.3333 70.3333
146 0.0263404 83.3333 70.3333
147 0.026118 83.4444 70.3333
148 0.0258986 83.4444 70
149 0.025682 83.4444 70
150 0.0254684 83.4444 70
151 0.0252575 83.4444 70
152 0.0250494 83.4444 70
153 0.024844 83.4444 70
154 0.0246412 83.5556 70
155 0.0244409 83.5556 70
156 0.0242432 83.5556 70
157 0.0240478 83.5556 70
158 0.0238549 83.5556 70
159 0.0236643 83.5556 70
160 0.0234759 83.5556 70
161 0.0232898 83.5556 70
162 0.0231058 83.5556 70
163 0.0229239 83.5556 70
164 0.022744 83.5556 70
165 0.0225662 83.5556 70
166 0.0223903 83.5556 70
167 0.0222163 83.5556 70
168 0.0220441 83.5556 70.3333
169 0.0218738 83.5556 70.3333
170 0.0217052 83.5556 70.3333
171 0.0215384 83.5556 70.3333
172 0.0213732 83.5556 70.3333
173 0.0212097 83.5556 70.3333
174 0.0210478 83.5556 70.3333
175 0.0208874 83.5556 70.3333
176 0.0207287 83.5556 70.3333
177 0.0205714 83.5556 70.3333
178 0.0204157 83.5556 70.3333
179 0.0202614 83.5556 70
180 0.0201086 83.6667 70
181 0.0199572 83.6667 70.3333
182 0.0198072 83.6667 70.3333
183 0.0196586 83.7778 70.3333
184 0.0195113 83.7778 70.3333
185 0.0193654 83.7778 70.3333
186 0.0192208 83.7778 70.3333
187 0.0190775 85.7778 70.3333
188 0.0189355 85.7778 70.3333
189 0.0187947 85.7778 70.3333
190 0.018655 85.7778 70.3333
191 0.0185165 85.7778 70.3333
192 0.0183792 85.7778 70.3333
193 0.0182429 85.7778 70.3333
194 0.0181077 85.7778 70.3333
195 0.0179735 85.7778 70.3333
196 0.0178404 85.7778 70.3333
197 0.0177082 85.8889 70.3333
198 0.0175769 86 70.3333
199 0.0174465 86 70.3333
200 0.0173171 86 70.3333
201 0.0171886 86 70
202 0.0170609 86 70
203 0.0169341 86 70
204 0.0168083 86.1111 70
205 0.0166833 86.1111 70
206 0.0165593 86.1111 70
207 0.0164362 86.1111 70
208 0.0163143 86.1111 70
209 0.0161935 86.1111 70
210 0.0160739 86.1111 70
211 0.0159558 86.2222 70
212 0.015839 86.2222 70
213 0.0157237 86.2222 70
214 0.0156099 86.2222 70
215 0.0154976 86.2222 70
216 0.0153869 86.2222 70
217 0.0152775 86.2222 70
218 0.0151696 86.2222 70
219 0.015063 86.2222 70
220 0.0149577 86.2222 70
221 0.0148537 86.2222 70
222 0.0147508 86.2222 70
223 0.0146491 86.2222 70
224 0.0145485 86.2222 70
225 0.014449 86.2222 70.3333
226 0.0143504 86.2222 70.3333
227 0.0142529 86.2222 70.3333
228 0.0141563 86.2222 70.3333
229 0.0140607 86.2222 70.3333
230 0.0139659 86.2222 70.3333
231 0.013872 86.2222 70.3333
232 0.013779 86.2222 70.3333
233 0.0136868 86.2222 70.3333
234 0.0135955 86.2222 70.3333
235 0.0135049 86.2222 70.3333
236 0.0134152 86.2222 70.3333
237 0.0133262 86.2222 70.3333
238 0.013238 86.2222 70.3333
239 0.0131505 86.2222 70.3333
240 0.0130638 86.2222 70.3333
241 0.0129778 86.2222 70.3333
242 0.0128926 86.2222 70.3333
243 0.0128081 86.2222 70.3333
244 0.0127243 86.2222 70.3333
245 0.0126413 86.2222 70.3333
246 0.0125589 86.2222 70.3333
247 0.0124773 86.2222 70.3333
248 0.0123963 86.2222 70.3333
249 0.0123161 86.3333 70.3333
250 0.0122365 86.3333 70.3333
251 0.0121576 86.3333 70.3333
252 0.0120794 86.3333 70.3333
253 0.0120018 86.3333 70.3333
254 0.0119249 86.3333 70.3333
255 0.0118486 86.3333 70.3333
256 0.011773 86.3333 70.3333
257 0.011698 86.3333 70.3333
258 0.0116236 86.3333 70.3333
259 0.0115498 86.3333 70.3333
260 0.0114767 86.3333 70.3333
261 0.0114041 86.3333 70.3333
262 0.0113322 86.3333 70.3333
263 0.0112608 86.3333 70.3333
264 0.0111901 86.3333 70.3333
265 0.0111199 86.3333 70.3333
266 0.0110504 86.3333 70.6667
267 0.0109814 86.3333 70.6667
268 0.010913 86.3333 70.6667
269 0.0108452 86.3333 70.6667
270 0.0107779 86.3333 70.6667
271 0.0107113 86.3333 70.6667
272 0.0106452 86.3333 70.6667
273 0.0105797 86.3333 70.6667
274 0.0105147 86.3333 70.6667
275 0.0104503 86.3333 70.6667
276 0.0103865 86.3333 70.6667
277 0.0103232 86.3333 70.6667
278 0.0102605 86.3333 70.3333
279 0.0101983 86.3333 70.3333
280 0.0101366 86.3333 70.3333
281 0.0100754 86.4444 70.3333
282 0.0100148 86.4444 70.3333
283 0.00995462 86.4444 70.6667
284 0.00989498 86.4444 70.6667
285 0.00983583 86.4444 70.6667
286 0.00977717 86.4444 70.6667
287 0.00971898 86.4444 70.6667
288 0.00966127 86.4444 70.6667
289 0.00960402 86.4444 70.6667
290 0.00954722 86.4444 70.6667
291 0.00949088 86.4444 70.6667
292 0.00943499 86.4444 70.6667
293 0.00937953 86.4444 70.6667
294 0.00932452 86.4444 70.6667
295 0.00926994 86.4444 70.6667
296 0.00921579 86.4444 70.6667
297 0.00916206 86.4444 70.6667
298 0.00910877 86.4444 70.6667
299 0.0090559 86.4444 70.6667
300 0.00900345 86.4444 70.6667
301 0.00895142 86.4444 70.6667
302 0.00889982 86.4444 70.6667
303 0.00884864 86.4444 70.6667
304 0.00879788 86.4444 70.6667
305 0.00874753 86.4444 70.6667
306 0.00869761 86.4444 70.6667
307 0.0086481 86.4444 70.6667
308 0.00859901 86.4444 70.6667
309 0.00855034 86.4444 70.6667
310 0.00850207 86.4444 70.6667
311 0.00845422 86.4444 70.6667
312 0.00840679 86.4444 70.6667
313 0.00835975 86.4444 70.6667
314 0.00831313 86.4444 70.6667
315 0.00826691 86.4444 70.6667
316 0.00822109 86.4444 70.6667
317 0.00817568 86.4444 70.6667
318 0.00813065 86.5556 70.6667
319 0.00808603 86.5556 70.6667
320 0.00804179 86.5556 70.6667
321 0.00799794 86.5556 70.6667
322 0.00795447 86.5556 70.6667
323 0.00791138 86.5556 70.6667
324 0.00786866 86.6667 70.6667
325 0.00782631 86.6667 70.6667
326 0.00778432 86.6667 70.6667
327 0.00774268 86.6667 70.6667
328 0.0077014 86.6667 70.6667
329 0.00766046 86.6667 70.6667
330 0.00761985 86.6667 70.6667
331 0.00757957 86.6667 70.6667
332 0.00753962 86.6667 70.6667
333 0.00749998 86.6667 70.6667
334 0.00746065 86.6667 71
335 0.00742162 86.6667 71
336 0.00738288 86.6667 71
337 0.00734443 86.6667 71
338 0.00730626 86.6667 71
339 0.00726836 86.6667 71.3333
340 0.00723073 86.6667 71.3333
341 0.00719337 86.6667 71.3333
342 0.00715627 86.6667 71.3333
343 0.00711942 86.6667 71.3333
344 0.00708282 86.6667 71.3333
345 0.00704648 86.6667 71.3333
346 0.00701039 86.6667 71.3333
347 0.00697455 86.6667 71.3333
348 0.00693897 86.6667 71.3333
349 0.00690364 86.6667 71.3333
350 0.00686858 86.6667 71.3333
351 0.00683378 86.6667 71.3333
352 0.00679925 86.6667 71.3333
353 0.006765 86.6667 71.3333
354 0.00673103 86.6667 71.3333
355 0.00669735 86.6667 71.3333
356 0.00666396 86.6667 71.3333
357 0.00663087 86.6667 71.3333
358 0.00659807 86.6667 71.3333
359 0.00656558 100 71.3333
360 0.00653338 100 71.3333
361 0.00650148 100 71.3333
362 0.00646988 100 71.3333
363 0.00643858 100 71.3333
364 0.00640757 100 71.3333
365 0.00637684 100 71.3333
366 0.0063464 100 71.3333
367 0.00631624 100 71.3333
368 0.00628635 100 71.3333
369 0.00625673 100 71.3333
370 0.00622738 100 71.3333
371 0.00619829 100 71.3333
372 0.00616946 100 71.3333
373 0.00614087 100 71.3333
374 0.00611254 100 71.3333
375 0.00608444 100 71.3333
376 0.00605659 100 71.3333
377 0.00602897 100 71.3333
378 0.00600158 100 71.3333
379 0.00597442 100 71.3333
380 0.00594748 100 71.3333
381 0.00592076 100 71.3333
382 0.00589426 100 71.3333
383 0.00586798 100 71.3333
384 0.00584191 100 71.3333
385 0.00581604 100 71.3333
386 0.00579038 100 71.3333
387 0.00576492 100 71.3333
388 0.00573967 100 71.3333
389 0.00571461 100 71.3333
390 0.00568974 100 71.3333
391 0.00566507 100 71.3333
392 0.00564058 100 71.3333
393 0.00561629 100 71.6667
394 0.00559218 100 71.6667
395 0.00556825 100 71.6667
396 0.0055445 100 71.6667
397 0.00552093 100 71.6667
398 0.00549754 100 71.3333
399 0.00547432 100 71.3333
400 0.00545127 100 71.3333
401 0.0054284 100 71.3333
402 0.00540569 100 71.3333
403 0.00538314 100 71.3333
404 0.00536076 100 71.3333
405 0.00533855 100 71.3333
406 0.00531649 100 71.3333
407 0.00529459 100 71.3333
408 0.00527284 100 71.3333
409 0.00525126 100 71.3333
410 0.00522982 100 71.3333
411 0.00520854 100 71.3333
412 0.0051874 100 71.3333
413 0.00516642 100 71.3333
414 0.00514558 100 71.3333
415 0.00512488 100 71.3333
416 0.00510433 100 71.3333
417 0.00508392 100 71.3333
418 0.00506365 100 71.3333
419 0.00504351 100 71.3333
420 0.00502352 100 71.3333
421 0.00500366 100 71.3333
422 0.00498393 100 71.3333
423 0.00496434 100 71.3333
424 0.00494488 100 71.3333
425 0.00492555 100 71.3333
426 0.00490634 100 71.3333
427 0.00488727 100 71.3333
428 0.00486832 100 71
429 0.0048495 100 71
430 0.00483079 100 71
431 0.00481222 100 71
432 0.00479376 100 71
433 0.00477542 100 71
434 0.0047572 100 71
435 0.0047391 100 71
436 0.00472112 100 71
437 0.00470325 100 71
438 0.00468549 100 71
439 0.00466785 100 71
440 0.00465032 100 71
441 0.0046329 100 71
442 0.0046156 100 71
443 0.0045984 100 71
444 0.0045813 100 71
445 0.00456432 100 71
446 0.00454744 100 71
447 0.00453067 100 71
448 0.004514 100 71
449 0.00449743 100 71
450 0.00448097 100 71
451 0.00446461 100 71
452 0.00444835 100 71
453 0.00443218 100 71
454 0.00441612 100 71
455 0.00440016 100 71
456 0.00438429 100 71
457 0.00436852 100 71
458 0.00435284 100 71
459 0.00433726 100 71.3333
460 0.00432178 100 71.3333
461 0.00430639 100 71.3333
462 0.00429109 100 71.3333
463 0.00427588 100 71.3333
464 0.00426077 100 71.3333
465 0.00424574 100 71.3333
466 0.00423081 100 71.3333
467 0.00421596 100 71.3333
468 0.00420121 100 71.3333
469 0.00418654 100 71.3333
470 0.00417196 100 71.3333
471 0.00415746 100 71.3333
472 0.00414305 100 71.3333
473 0.00412873 100 71.3333
474 0.00411449 100 71.3333
475 0.00410034 100 71.3333
476 0.00408627 100 71.3333
477 0.00407228 100 71.3333
478 0.00405838 100 71.3333
479 0.00404456 100 71.3333
480 0.00403082 100 71.3333
481 0.00401716 100 71.3333
482 0.00400358 100 71.3333
483 0.00399007 100 71.3333
484 0.00397665 100 71.3333
485 0.00396331 100 71.3333
486 0.00395004 100 71.3333
487 0.00393685 100 71.3333
488 0.00392374 100 71.3333
489 0.0039107 100 71.3333
490 0.00389774 100 71.3333
491 0.00388485 100 71.3333
492 0.00387204 100 71.3333
493 0.0038593 100 71.3333
494 0.00384663 100 71.3333
495 0.00383403 100 71.3333
496 0.00382151 100 71.3333
497 0.00380906 100 71.3333
498 0.00379667 100 71.3333
499 0.00378436 100 71.3333
500 0.00377212 100 71.3333

Confusion Matrix[ExpectedClass][ObtainedClass]
398844547	59371	398832767	43582	1368082398	31681	
398814176	124500	398815477	35655	3387	629	
398814176	33193	398909844	33280	1894	1437	
398814176	35545	398815627	124989	2406	1081	
398814176	35183	398815785	33622	91084	3974	
398814176	33248	398815882	35006	1315	94197	
